"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","hashtag"
"RT @johncardillo: ""If you see something, say something.""

The US Government has been telling us that for 20 years since the 9/11 attacks.…",FALSE,0,NA,2021-06-08 16:54:07,FALSE,NA,"1402307968553689096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Stephe96",616,TRUE,FALSE,NA,NA,"biden"
"RT @Prosperous1776: https://t.co/hBEvvexBt3

Obama, our smallest president:

Once a community agitator, always a community agitator. 

Obam…",FALSE,0,NA,2021-06-08 16:54:07,FALSE,NA,"1402307968368926728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gohatt",11,TRUE,FALSE,NA,NA,"biden"
"RT @kylegriffin1: It's official: The Senate just voted 66-33 to confirm Julien Xavier Neals to be U.S. District Judge for the District of N…",FALSE,0,NA,2021-06-08 16:54:07,FALSE,NA,"1402307968142516226",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mouvement33",139,TRUE,FALSE,NA,NA,"biden"
"Audio shows how #Giuliani pressured #Ukraine officials to announce #Biden inquiry https://t.co/1yXk9qIG20",FALSE,0,NA,2021-06-08 16:54:07,FALSE,NA,"1402307967484039172",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yukett",0,FALSE,FALSE,NA,NA,"biden"
"RT @AbbieYoukilis: “ The Koch network has been actively pressuring Democratic Sen. Joe Manchin to oppose key legislative items linked to Bi…",FALSE,0,NA,2021-06-08 16:54:07,FALSE,NA,"1402307966447931392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","edelman_barbara",1,TRUE,FALSE,NA,NA,"biden"
"@Sen_JoeManchin how do you defend your stance AGAINST the  Biden proposals when majority of your constituents AGREE… https://t.co/zzFfN7Fdma",FALSE,0,"Sen_JoeManchin",2021-06-08 16:54:07,TRUE,NA,"1402307966162898952","234374703","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thepinayfoodie",0,FALSE,FALSE,NA,NA,"biden"
"RT @brianefallon: Agree with this. Biden is spending his time with the wrong West Virginia senator on the wrong issue. 
Between infrasturct…",FALSE,0,NA,2021-06-08 16:54:07,FALSE,NA,"1402307965965803525",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noboa",60,TRUE,FALSE,NA,NA,"biden"
"RT @SurajGa73997347: @HillaryClinton What is happening with #DV2021 undoes all immigration promises by Mr Biden 
@POTUS
 
@StateDeputySpox…",FALSE,0,NA,2021-06-08 16:54:07,FALSE,NA,"1402307965961474054",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kurtpubin",1,TRUE,FALSE,NA,NA,"biden"
"RT @dilanpcook: what a shocking turn of events. Biden is the same piece of shit he’s been his entire career.",FALSE,0,NA,2021-06-08 16:54:07,FALSE,NA,"1402307965806428164",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CensorshipHate",321,TRUE,FALSE,NA,NA,"biden"
"RT @ProudSocialist: The Biden Department of Justice is now defending Donald Trump against his rape allegation. If this doesn’t wake the lib…",FALSE,0,NA,2021-06-08 16:54:07,FALSE,NA,"1402307965202411522",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoQuarter2000",101,TRUE,FALSE,NA,NA,"biden"
"RT @LeaveEUOfficial: Biden is almost old enough to remember D-Day, regardless of when he did learn of his countrymen’s astounding bravery f…",FALSE,0,NA,2021-06-08 16:54:06,FALSE,NA,"1402307964397146119",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MalcolmClarkso1",109,TRUE,FALSE,NA,NA,"biden"
"Rights groups demand Biden end ‘torture’ of solitary confinement https://t.co/buTHfTWlA4",FALSE,0,NA,2021-06-08 16:54:06,FALSE,NA,"1402307964027953152",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","post_asia",0,FALSE,FALSE,NA,NA,"biden"
"RT @johncardillo: ""If you see something, say something.""

The US Government has been telling us that for 20 years since the 9/11 attacks.…",FALSE,0,NA,2021-06-08 16:54:06,FALSE,NA,"1402307963583352832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cking4977",616,TRUE,FALSE,NA,NA,"biden"
"RT @Theresa_Chapple: My daughter (9 y/o) went through my cell phone randomly calling my contacts and asking them if they are vaccinated. Th…",FALSE,0,NA,2021-06-08 16:54:06,FALSE,NA,"1402307963184943110",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gemini6ice",120,TRUE,FALSE,NA,NA,"biden"
"@FrankPallone Character matters. Our vote matters. The leader we choose matters. I cannot be silent &amp; I hope neithe… https://t.co/y7YpWJ6558",FALSE,0,"Jamesabides1",2021-06-08 16:54:06,TRUE,"1402307861867290624","1402307963147194376","2858797282","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jamesabides1",0,FALSE,FALSE,NA,NA,"biden"
"RT @ryanlcooper: ""Democrats basically agree with conservatives about the need to discipline and starve the working class."" https://t.co/03v…",FALSE,0,NA,2021-06-08 16:54:06,FALSE,NA,"1402307960785838092",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mobute",18,TRUE,FALSE,NA,NA,"biden"
"RT @MirzaRamic17: @Faruk_Saaa @JoeBiden @radiosarajevo BIDEN BI TREBAO MALO MANJE DA LIZE IZRAELSKE PACOVSKE GUZOVE NA KRVI PALESTINSKE DJE…",FALSE,0,NA,2021-06-08 16:54:05,FALSE,NA,"1402307959925915654",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MirzaRamic17",1,TRUE,FALSE,NA,NA,"biden"
"RT @dilanpcook: what a shocking turn of events. Biden is the same piece of shit he’s been his entire career.",FALSE,0,NA,2021-06-08 16:54:05,FALSE,NA,"1402307956973228036",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Man_of_Shul",321,TRUE,FALSE,NA,NA,"biden"
"RT @johncardillo: If they can get you to focus on a harmless phone call @RudyGiuliani made to Ukraine two years ago, they can take your foc…",FALSE,0,NA,2021-06-08 16:54:05,FALSE,NA,"1402307956629114880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lindahaung93",285,TRUE,FALSE,NA,NA,"biden"
"RT @MirMAKOfficial: That’s How It Is Done. 

United States Secretary of the State wanted to talk to PM @ImranKhanPTI but IK refused and sai…",FALSE,0,NA,2021-06-08 16:54:04,FALSE,NA,"1402307955865886721",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Saad_Gondal",874,TRUE,FALSE,NA,NA,"biden"
"RT @kylegriffin1: It's official: The Senate just voted 66-33 to confirm Julien Xavier Neals to be U.S. District Judge for the District of N…",FALSE,0,NA,2021-06-08 16:54:04,FALSE,NA,"1402307955073105931",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nerlster",139,TRUE,FALSE,NA,NA,"biden"
"RT @CNN: A recording of a 2019 phone call shows how Trump adviser Rudy Giuliani cajoled and pressured Ukraine to investigate baseless consp…",FALSE,0,NA,2021-06-08 16:54:04,FALSE,NA,"1402307953961668613",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PaulettePearse",1637,TRUE,FALSE,NA,NA,"biden"
"RT @SenJohnKennedy: Under Biden’s open border, people from all over the world are making their way to Mexico so they can come into America—…",FALSE,0,NA,2021-06-08 16:54:04,FALSE,NA,"1402307953915482114",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JanetPageHill",80,TRUE,FALSE,NA,NA,"biden"
"RT @hugolowell: New: Senate confirms Biden’s first judicial nominee Julien Neals to be a US District Judge for the District of New Jersey,…",FALSE,0,NA,2021-06-08 16:54:04,FALSE,NA,"1402307953588330503",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hugolowell",56,TRUE,FALSE,NA,NA,"biden"
"RT @ArthurSchwartz: Blinken: Biden will lift sanctions on Iran even if previously sanctioned Iranian entities fund terrorism. But no more m…",FALSE,0,NA,2021-06-08 16:54:04,FALSE,NA,"1402307953223507979",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jdsprung44tx",64,TRUE,FALSE,NA,NA,"biden"
"RT @fawfulfan: Biden's first judge is confirmed.

Strap in. There's a lot more where that came from.",FALSE,0,NA,2021-06-08 16:54:04,FALSE,NA,"1402307953110118400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ruth_elsesser",23,TRUE,FALSE,NA,NA,"biden"
"RT @kylegriffin1: It's official: The Senate just voted 66-33 to confirm Julien Xavier Neals to be U.S. District Judge for the District of N…",FALSE,0,NA,2021-06-08 16:54:04,FALSE,NA,"1402307952225271814",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BukiWilliams",140,TRUE,FALSE,NA,NA,"biden"
"RT @AndrewDesiderio: Schumer-led Senate confirms Biden’s first judicial nominee nearly five months into POTUS’ term.

Long way to go to cat…",FALSE,0,NA,2021-06-08 16:54:04,FALSE,NA,"1402307951977717770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BobMatyjasik",2,TRUE,FALSE,NA,NA,"biden"
"Biden omits mention of D-Day on 77th anniversary of Normandy invasion https://t.co/rzlkz9nOJw #SafecoAgt #FleetInsurBrokr",FALSE,0,NA,2021-06-08 16:54:03,FALSE,NA,"1402307951407288328",NA,"<a href=""https://app.socialpilot.co/"" rel=""nofollow"">SocialPilot.co</a>","AgtTravelers",0,FALSE,FALSE,NA,NA,"biden"
"RT @RNCResearch: Joe Biden’s rhetoric and policies are to blame for the 21-year high in border crossings.
 
The presidents of Mexico, Guate…",FALSE,0,NA,2021-06-08 16:54:03,FALSE,NA,"1402307949855350790",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Deborah57557718",139,TRUE,FALSE,NA,NA,"biden"
"@carsonight @james_98188 @T_Passuello @washingtonpost No he never did that. Not true. Biden is very racist are you… https://t.co/b1F8isbzAV",FALSE,0,"carsonight",2021-06-08 16:54:03,TRUE,"1402265547522416640","1402307949830316036","1112814313570488326","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jimmied18664402",0,FALSE,FALSE,NA,NA,"biden"
"RT @kylegriffin1: It's official: The Senate just voted 66-33 to confirm Julien Xavier Neals to be U.S. District Judge for the District of N…",FALSE,0,NA,2021-06-08 16:54:03,FALSE,NA,"1402307949809201154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lex4_d",140,TRUE,FALSE,NA,NA,"biden"
"RT @ThePlumLineGS: Administration officials are offering a new excuse for fighting release of Trump's tax returns and the DOJ memo on Trump…",FALSE,0,NA,2021-06-08 16:54:03,FALSE,NA,"1402307949117292546",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SailorPsy",2219,TRUE,FALSE,NA,NA,"biden"
"RT @SenWarren: Canceling $50,000 in student loan debt would be one of the most effective executive actions that President Biden could take…",FALSE,0,NA,2021-06-08 16:54:03,FALSE,NA,"1402307948173565959",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmmaWDeFrange",1010,TRUE,FALSE,NA,NA,"biden"
"RT @jennielizabeth4: What a JOKE this US Presidency is. Biden- it;  Harris-just plain dumb but she does know how to laugh. @KamalaHarris @W…",FALSE,0,NA,2021-06-08 16:54:02,FALSE,NA,"1402307947280146435",NA,"<a href=""https://twitter.com/TSchmittty"" rel=""nofollow"">FixAmerica2020</a>","TSchmittty",1,TRUE,FALSE,NA,NA,"biden"
"RT @johncardillo: They stuck Biden on a bicycle, let him roll downhill for 20 seconds, told him to wave, then ended the photo op when he wa…",FALSE,0,NA,2021-06-08 16:54:02,FALSE,NA,"1402307945971564548",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MalcolmMorton1",104,TRUE,FALSE,NA,NA,"biden"
"@Biden_My_Time Yes. You’re right! 😡",FALSE,0,"Biden_My_Time",2021-06-08 16:54:02,FALSE,"1402305709203767297","1402307945891876869","237409759","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tod_young",0,FALSE,FALSE,NA,NA,"biden"
"@barkbarquebark @bulbakirb @JBoatwater @briebriejoy Lol uhhh you've clearly never come across the rabid throngs of… https://t.co/ODpnAnR4HS",FALSE,0,"barkbarquebark",2021-06-08 16:54:01,TRUE,"1402302053456691205","1402307942708387847","1346269118803169284","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kev_KevCG",0,FALSE,FALSE,NA,NA,"biden"
"Então o Trump adotar políticas contra a imigração ilegal era um ultraje mas o Biden já pode, é isso? Já não há repú… https://t.co/lQv83t8uGB",FALSE,0,NA,2021-06-08 16:54:01,TRUE,NA,"1402307942477701125",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Str8talker94",0,FALSE,FALSE,NA,NA,"biden"
"RT @kerpen: IRS illegally leaking confidential taxpayer information to a liberal nonprofit in an attempt to build support for Biden tax hik…",FALSE,0,NA,2021-06-08 16:54:01,FALSE,NA,"1402307942431563782",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cantstopdoge",557,TRUE,FALSE,NA,NA,"biden"
"RT @RachBlevins: NEW: Biden is already pledging to lecture Putin on the importance of ""respecting human rights"" during their upcoming summi…",FALSE,0,NA,2021-06-08 16:54:01,FALSE,NA,"1402307940871249920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kavvy_1",4,TRUE,FALSE,NA,NA,"biden"
"@mitchellreports @ChrisCoons I don’t think Biden will get a Soccer Ball this time. https://t.co/8JzesSF7eb",FALSE,0,"mitchellreports",2021-06-08 16:54:01,FALSE,"1402307566936469508","1402307940644753410","89820928","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","didjeet2",0,FALSE,FALSE,NA,NA,"biden"
"RT @SenSchumer: The Senate today will achieve an important milestone:

We will confirm the first of many judicial appointments during The B…",FALSE,0,NA,2021-06-08 16:54:01,FALSE,NA,"1402307940581785604",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nancethebear",497,TRUE,FALSE,NA,NA,"biden"
"@Xeriland Obviously this is terrible, but come on, how possibly are you blaming Biden for this? That's beyond a ridiculous stretch.",FALSE,0,"Xeriland",2021-06-08 16:54:01,FALSE,"1401540630677839873","1402307940405678082","438829747","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HeyRhettBarrett",0,FALSE,FALSE,NA,NA,"biden"
"President Biden's CMMI director is ""taking a look"" at the Trump administration's Most Favored Nation proposal, an i… https://t.co/RauoTFDVG8",FALSE,0,NA,2021-06-08 16:54:01,TRUE,NA,"1402307940292481027",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","nickcf",0,FALSE,FALSE,NA,NA,"biden"
"RT @laurenboebert: The Biden Regime proves that progressivism has reached an intellectual dead end.",FALSE,0,NA,2021-06-08 16:54:01,FALSE,NA,"1402307939579404293",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tonecop45",1031,TRUE,FALSE,NA,NA,"biden"
"RT @kylegriffin1: It's official: The Senate just voted 66-33 to confirm Julien Xavier Neals to be U.S. District Judge for the District of N…",FALSE,0,NA,2021-06-08 16:54:01,FALSE,NA,"1402307939541598213",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tenajd",140,TRUE,FALSE,NA,NA,"biden"
"RT @benshapiro: No tribute from Joe Biden for the men who risked their lives on D-Day. He did, however, spend yesterday tweeting about the…",FALSE,0,NA,2021-06-08 16:54:00,FALSE,NA,"1402307938077847559",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","STANBRO24801609",4482,TRUE,FALSE,NA,NA,"biden"
"RT @kylegriffin1: It's official: The Senate just voted 66-33 to confirm Julien Xavier Neals to be U.S. District Judge for the District of N…",FALSE,0,NA,2021-06-08 16:54:00,FALSE,NA,"1402307937855447041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","janneuenschwan1",140,TRUE,FALSE,NA,NA,"biden"
"RT @JaySekulow: The White House is defending Pres. Biden’s Chief Medical Advisor Dr. Fauci amid backlash over more than 3,200 pages of his…",FALSE,0,NA,2021-06-08 16:54:00,FALSE,NA,"1402307937662648333",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","realMattJAllen",81,TRUE,FALSE,NA,NA,"biden"
"RT @stevebenen: As the Senate confirms Biden's first judge, let's not forget that this same guy was badly mistreated by Senate Republican l…",FALSE,0,NA,2021-06-08 16:54:00,FALSE,NA,"1402307937494704132",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sheridan543",8,TRUE,FALSE,NA,NA,"biden"
"RT @sahilkapur: NEW: The Senate just confirmed @JoeBiden's first judge.

https://t.co/OHuiObXQ6s",FALSE,0,NA,2021-06-08 16:54:00,FALSE,NA,"1402307937243070475",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","noisyVetBecause",25,TRUE,FALSE,NA,NA,"biden"
"@Faruk_Saaa @JoeBiden @radiosarajevo BIDEN BI TREBAO MALO MANJE DA LIZE IZRAELSKE PACOVSKE GUZOVE NA KRVI PALESTINSKE DJECE",FALSE,0,"Faruk_Saaa",2021-06-08 16:54:00,FALSE,"1402292685214564357","1402307936765026308","129726587","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MirzaRamic17",1,FALSE,FALSE,NA,NA,"biden"
"Blinken says Biden will give Putin warning on future cyberattacks.👏👏👏",FALSE,0,NA,2021-06-08 16:54:00,FALSE,NA,"1402307935980556291",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ResistForDem",0,FALSE,FALSE,NA,NA,"biden"
"While we at it we might as well send Joe Biden too , just to make sure things ok up there 🥴😬 https://t.co/saSdMKyakP",FALSE,0,NA,2021-06-08 16:54:00,FALSE,NA,"1402307935808765955",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DameDiddy8",0,FALSE,FALSE,NA,NA,"biden"
"RT @INFJLOVE: The Biden-Harris administration is a complete failure!",FALSE,0,NA,2021-06-08 16:53:59,FALSE,NA,"1402307934235758604",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","American1607",5,TRUE,FALSE,NA,NA,"biden"
